 INFO 2022-10-13 18:45:23,749   root oops
 INFO 2022-10-17 10:35:59,858   root #____________oops concept_________________
 INFO 2022-10-17 10:35:59,858   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 10:35:59,858   root anuj
 INFO 2022-10-17 10:35:59,859   root bandari
 INFO 2022-10-17 10:35:59,859   root anuj@gmail.com
 INFO 2022-10-17 10:35:59,859   root 1996
 INFO 2022-10-17 10:35:59,859   root 5.9
 INFO 2022-10-17 10:35:59,859   root 26
 INFO 2022-10-17 10:35:59,859   root ______details of the car_____________________________
 INFO 2022-10-17 10:35:59,859   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 10:35:59,859   root Force
 INFO 2022-10-17 10:35:59,859   root Gurkha
 INFO 2022-10-17 10:35:59,859   root 4WheelDrive
 INFO 2022-10-17 10:35:59,859   root 14,00,00/-
 INFO 2022-10-17 10:35:59,859   root TopEnd
 INFO 2022-10-17 10:35:59,859   root _______information about suv car__________
 INFO 2022-10-17 10:35:59,859   root Mahendra
 INFO 2022-10-17 10:35:59,859   root xuv500
 INFO 2022-10-17 10:35:59,860   root W10
 INFO 2022-10-17 10:35:59,860   root 22,00,00/-
 INFO 2022-10-17 10:35:59,860   root Diesel
 INFO 2022-10-17 10:35:59,860   root _______information about suv car__________
 INFO 2022-10-17 10:35:59,860   root Maruthi
 INFO 2022-10-17 10:35:59,860   root ciaz
 INFO 2022-10-17 10:35:59,860   root Alpha
 INFO 2022-10-17 10:35:59,860   root 8,99,500
 INFO 2022-10-17 10:35:59,860   root Petrol
 INFO 2022-10-17 10:35:59,860   root <class 'OOPS_SUDH.car'>
 INFO 2022-10-17 10:35:59,860   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 10:35:59,860   root Mahendra xuv500
 INFO 2022-10-17 10:35:59,860   root ---------------------------------------
 INFO 2022-10-17 10:35:59,860   root This is the basic information for concatenation operation
 INFO 2022-10-17 10:35:59,860   root naveen Adep
 INFO 2022-10-17 10:36:10,175   root #____________oops concept_________________
 INFO 2022-10-17 10:36:10,176   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 10:36:10,176   root anuj
 INFO 2022-10-17 10:36:10,176   root bandari
 INFO 2022-10-17 10:36:10,176   root anuj@gmail.com
 INFO 2022-10-17 10:36:10,176   root 1996
 INFO 2022-10-17 10:36:10,176   root 5.9
 INFO 2022-10-17 10:36:10,176   root 26
 INFO 2022-10-17 10:36:10,176   root ______details of the car_____________________________
 INFO 2022-10-17 10:36:10,176   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 10:36:10,176   root Force
 INFO 2022-10-17 10:36:10,176   root Gurkha
 INFO 2022-10-17 10:36:10,176   root 4WheelDrive
 INFO 2022-10-17 10:36:10,176   root 14,00,00/-
 INFO 2022-10-17 10:36:10,176   root TopEnd
 INFO 2022-10-17 10:36:10,177   root _______information about suv car__________
 INFO 2022-10-17 10:36:10,177   root Mahendra
 INFO 2022-10-17 10:36:10,177   root xuv500
 INFO 2022-10-17 10:36:10,177   root W10
 INFO 2022-10-17 10:36:10,177   root 22,00,00/-
 INFO 2022-10-17 10:36:10,177   root Diesel
 INFO 2022-10-17 10:36:10,177   root _______information about suv car__________
 INFO 2022-10-17 10:36:10,177   root Maruthi
 INFO 2022-10-17 10:36:10,177   root ciaz
 INFO 2022-10-17 10:36:10,177   root Alpha
 INFO 2022-10-17 10:36:10,177   root 8,99,500
 INFO 2022-10-17 10:36:10,178   root Petrol
 INFO 2022-10-17 10:36:10,178   root <class 'OOPS_SUDH.car'>
 INFO 2022-10-17 10:36:10,178   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 10:36:10,178   root Mahendra xuv500
 INFO 2022-10-17 10:36:10,178   root ---------------------------------------
 INFO 2022-10-17 10:36:10,178   root This is the basic information for concatenation operation
 INFO 2022-10-17 10:36:10,178   root naveen Adep
 INFO 2022-10-17 10:36:25,164   root #____________oops concept_________________
 INFO 2022-10-17 10:36:25,165   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 10:36:25,165   root anuj
 INFO 2022-10-17 10:36:25,165   root bandari
 INFO 2022-10-17 10:36:25,165   root anuj@gmail.com
 INFO 2022-10-17 10:36:25,165   root 1996
 INFO 2022-10-17 10:36:25,165   root 5.9
 INFO 2022-10-17 10:36:25,165   root 26
 INFO 2022-10-17 10:36:25,165   root ______details of the car_____________________________
 INFO 2022-10-17 10:36:25,165   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 10:36:25,165   root Force
 INFO 2022-10-17 10:36:25,165   root Gurkha
 INFO 2022-10-17 10:36:25,165   root 4WheelDrive
 INFO 2022-10-17 10:36:25,165   root 14,00,00/-
 INFO 2022-10-17 10:36:25,165   root TopEnd
 INFO 2022-10-17 10:36:25,165   root _______information about suv car__________
 INFO 2022-10-17 10:36:25,165   root Mahendra
 INFO 2022-10-17 10:36:25,165   root xuv500
 INFO 2022-10-17 10:36:25,165   root W10
 INFO 2022-10-17 10:36:25,166   root 22,00,00/-
 INFO 2022-10-17 10:36:25,166   root Diesel
 INFO 2022-10-17 10:36:25,166   root _______information about suv car__________
 INFO 2022-10-17 10:36:25,166   root Maruthi
 INFO 2022-10-17 10:36:25,166   root ciaz
 INFO 2022-10-17 10:36:25,166   root Alpha
 INFO 2022-10-17 10:36:25,166   root 8,99,500
 INFO 2022-10-17 10:36:25,166   root Petrol
 INFO 2022-10-17 10:36:25,166   root <class 'OOPS_SUDH.car'>
 INFO 2022-10-17 10:36:25,166   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 10:36:25,166   root Mahendra xuv500
 INFO 2022-10-17 10:36:25,166   root ---------------------------------------
 INFO 2022-10-17 10:36:25,166   root This is the basic information for concatenation operation
 INFO 2022-10-17 10:36:25,166   root naveen Adep
 INFO 2022-10-17 10:36:49,306   root #____________oops concept_________________
 INFO 2022-10-17 10:36:49,306   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 10:36:49,306   root anuj
 INFO 2022-10-17 10:36:49,306   root bandari
 INFO 2022-10-17 10:36:49,307   root anuj@gmail.com
 INFO 2022-10-17 10:36:49,307   root 1996
 INFO 2022-10-17 10:36:49,307   root 5.9
 INFO 2022-10-17 10:36:49,307   root 26
 INFO 2022-10-17 10:36:49,307   root ______details of the car_____________________________
 INFO 2022-10-17 10:36:49,307   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 10:36:49,307   root Force
 INFO 2022-10-17 10:36:49,307   root Gurkha
 INFO 2022-10-17 10:36:49,307   root 4WheelDrive
 INFO 2022-10-17 10:36:49,307   root 14,00,00/-
 INFO 2022-10-17 10:36:49,307   root TopEnd
 INFO 2022-10-17 10:36:49,307   root _______information about suv car__________
 INFO 2022-10-17 10:36:49,307   root Mahendra
 INFO 2022-10-17 10:36:49,307   root xuv500
 INFO 2022-10-17 10:36:49,307   root W10
 INFO 2022-10-17 10:36:49,307   root 22,00,00/-
 INFO 2022-10-17 10:36:49,307   root Diesel
 INFO 2022-10-17 10:36:49,307   root _______information about suv car__________
 INFO 2022-10-17 10:36:49,308   root Maruthi
 INFO 2022-10-17 10:36:49,308   root ciaz
 INFO 2022-10-17 10:36:49,308   root Alpha
 INFO 2022-10-17 10:36:49,308   root 8,99,500
 INFO 2022-10-17 10:36:49,308   root Petrol
 INFO 2022-10-17 10:36:49,308   root <class 'OOPS_SUDH.car'>
 INFO 2022-10-17 10:36:49,308   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 10:36:49,308   root Mahendra xuv500
 INFO 2022-10-17 10:36:49,308   root ---------------------------------------
 INFO 2022-10-17 10:36:49,308   root This is the basic information for concatenation operation
 INFO 2022-10-17 10:36:49,308   root naveen Adep
 INFO 2022-10-17 10:37:04,388   root #____________oops concept_________________
 INFO 2022-10-17 10:37:04,388   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 10:37:04,388   root anuj
 INFO 2022-10-17 10:37:04,388   root bandari
 INFO 2022-10-17 10:37:04,388   root anuj@gmail.com
 INFO 2022-10-17 10:37:04,389   root 1996
 INFO 2022-10-17 10:37:04,389   root 5.9
 INFO 2022-10-17 10:37:04,389   root 26
 INFO 2022-10-17 10:37:04,389   root ______details of the car_____________________________
 INFO 2022-10-17 10:37:04,389   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 10:37:04,389   root Force
 INFO 2022-10-17 10:37:04,389   root Gurkha
 INFO 2022-10-17 10:37:04,389   root 4WheelDrive
 INFO 2022-10-17 10:37:04,389   root 14,00,00/-
 INFO 2022-10-17 10:37:04,389   root TopEnd
 INFO 2022-10-17 10:37:04,389   root _______information about suv car__________
 INFO 2022-10-17 10:37:04,389   root Mahendra
 INFO 2022-10-17 10:37:04,389   root xuv500
 INFO 2022-10-17 10:37:04,389   root W10
 INFO 2022-10-17 10:37:04,389   root 22,00,00/-
 INFO 2022-10-17 10:37:04,389   root Diesel
 INFO 2022-10-17 10:37:04,389   root _______information about suv car__________
 INFO 2022-10-17 10:37:04,389   root Maruthi
 INFO 2022-10-17 10:37:04,389   root ciaz
 INFO 2022-10-17 10:37:04,390   root Alpha
 INFO 2022-10-17 10:37:04,390   root 8,99,500
 INFO 2022-10-17 10:37:04,390   root Petrol
 INFO 2022-10-17 10:37:04,390   root <class 'OOPS_SUDH.car'>
 INFO 2022-10-17 10:37:04,390   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 10:37:04,390   root Mahendra xuv500
 INFO 2022-10-17 10:37:04,390   root ---------------------------------------
 INFO 2022-10-17 10:37:04,390   root This is the basic information for concatenation operation
 INFO 2022-10-17 10:37:04,390   root naveen Adep
 INFO 2022-10-17 10:37:24,539   root #____________oops concept_________________
 INFO 2022-10-17 10:37:24,539   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 10:37:24,539   root anuj
 INFO 2022-10-17 10:37:24,539   root bandari
 INFO 2022-10-17 10:37:24,539   root anuj@gmail.com
 INFO 2022-10-17 10:37:24,539   root 1996
 INFO 2022-10-17 10:37:24,539   root 5.9
 INFO 2022-10-17 10:37:24,539   root 26
 INFO 2022-10-17 10:37:24,539   root ______details of the car_____________________________
 INFO 2022-10-17 10:37:24,539   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 10:37:24,539   root Force
 INFO 2022-10-17 10:37:24,539   root Gurkha
 INFO 2022-10-17 10:37:24,539   root 4WheelDrive
 INFO 2022-10-17 10:37:24,540   root 14,00,00/-
 INFO 2022-10-17 10:37:24,540   root TopEnd
 INFO 2022-10-17 10:37:24,540   root _______information about suv car__________
 INFO 2022-10-17 10:37:24,540   root Mahendra
 INFO 2022-10-17 10:37:24,540   root xuv500
 INFO 2022-10-17 10:37:24,540   root W10
 INFO 2022-10-17 10:37:24,540   root 22,00,00/-
 INFO 2022-10-17 10:37:24,540   root Diesel
 INFO 2022-10-17 10:37:24,540   root _______information about suv car__________
 INFO 2022-10-17 10:37:24,540   root Maruthi
 INFO 2022-10-17 10:37:24,540   root ciaz
 INFO 2022-10-17 10:37:24,540   root Alpha
 INFO 2022-10-17 10:37:24,540   root 8,99,500
 INFO 2022-10-17 10:37:24,540   root Petrol
 INFO 2022-10-17 10:37:24,540   root <class 'OOPS_SUDH.car'>
 INFO 2022-10-17 10:37:24,540   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 10:37:24,540   root Mahendra xuv500
 INFO 2022-10-17 10:37:24,540   root ---------------------------------------
 INFO 2022-10-17 10:37:24,540   root This is the basic information for concatenation operation
 INFO 2022-10-17 10:37:24,540   root naveen Adep
 INFO 2022-10-17 11:41:51,793   root #____________oops concept_________________
 INFO 2022-10-17 11:41:51,815   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 11:41:51,815   root anuj
 INFO 2022-10-17 11:41:51,815   root bandari
 INFO 2022-10-17 11:41:51,815   root anuj@gmail.com
 INFO 2022-10-17 11:41:51,815   root 1996
 INFO 2022-10-17 11:41:51,815   root 5.9
 INFO 2022-10-17 11:41:51,815   root 26
 INFO 2022-10-17 11:41:51,815   root ______details of the car_____________________________
 INFO 2022-10-17 11:41:51,815   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 11:41:51,815   root Force
 INFO 2022-10-17 11:41:51,816   root Gurkha
 INFO 2022-10-17 11:41:51,816   root 4WheelDrive
 INFO 2022-10-17 11:41:51,816   root 14,00,00/-
 INFO 2022-10-17 11:41:51,816   root TopEnd
 INFO 2022-10-17 11:41:51,816   root _______information about suv car__________
 INFO 2022-10-17 11:41:51,816   root Mahendra
 INFO 2022-10-17 11:41:51,816   root xuv500
 INFO 2022-10-17 11:41:51,816   root W10
 INFO 2022-10-17 11:41:51,816   root 22,00,00/-
 INFO 2022-10-17 11:41:51,816   root Diesel
 INFO 2022-10-17 11:41:51,816   root _______information about suv car__________
 INFO 2022-10-17 11:41:51,816   root Maruthi
 INFO 2022-10-17 11:41:51,816   root ciaz
 INFO 2022-10-17 11:41:51,816   root Alpha
 INFO 2022-10-17 11:41:51,816   root 8,99,500
 INFO 2022-10-17 11:41:51,816   root Petrol
 INFO 2022-10-17 11:41:51,816   root <class 'OOPS_SUDH.car'>
 INFO 2022-10-17 11:41:51,816   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 11:41:51,817   root Mahendra xuv500
 INFO 2022-10-17 11:41:51,817   root ---------------------------------------
 INFO 2022-10-17 11:41:51,817   root This is the basic information for concatenation operation
 INFO 2022-10-17 11:41:51,817   root naveen Adep
 INFO 2022-10-17 11:42:22,870   root #____________oops concept_________________
 INFO 2022-10-17 11:42:22,870   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 11:42:22,870   root anuj
 INFO 2022-10-17 11:42:22,870   root bandari
 INFO 2022-10-17 11:42:22,870   root anuj@gmail.com
 INFO 2022-10-17 11:42:22,870   root 1996
 INFO 2022-10-17 11:42:22,870   root 5.9
 INFO 2022-10-17 11:42:22,870   root 26
 INFO 2022-10-17 11:42:22,870   root ______details of the car_____________________________
 INFO 2022-10-17 11:42:22,871   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 11:42:22,871   root Force
 INFO 2022-10-17 11:42:22,871   root Gurkha
 INFO 2022-10-17 11:42:22,871   root 4WheelDrive
 INFO 2022-10-17 11:42:22,871   root 14,00,00/-
 INFO 2022-10-17 11:42:22,871   root TopEnd
 INFO 2022-10-17 11:42:22,871   root _______information about suv car__________
 INFO 2022-10-17 11:42:22,871   root Mahendra
 INFO 2022-10-17 11:42:22,871   root xuv500
 INFO 2022-10-17 11:42:22,871   root W10
 INFO 2022-10-17 11:42:22,871   root 22,00,00/-
 INFO 2022-10-17 11:42:22,871   root Diesel
 INFO 2022-10-17 11:42:22,871   root _______information about suv car__________
 INFO 2022-10-17 11:42:22,871   root Maruthi
 INFO 2022-10-17 11:42:22,871   root ciaz
 INFO 2022-10-17 11:42:22,871   root Alpha
 INFO 2022-10-17 11:42:22,871   root 8,99,500
 INFO 2022-10-17 11:42:22,871   root Petrol
 INFO 2022-10-17 11:42:22,871   root <class 'OOPS_SUDH.car'>
 INFO 2022-10-17 11:42:22,871   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 11:42:22,872   root Mahendra xuv500
 INFO 2022-10-17 11:42:22,872   root ---------------------------------------
 INFO 2022-10-17 11:42:22,872   root This is the basic information for concatenation operation
 INFO 2022-10-17 11:42:22,872   root naveen Adep
 INFO 2022-10-17 11:42:53,638   root #____________oops concept_________________
 INFO 2022-10-17 11:42:53,638   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 11:42:53,638   root anuj
 INFO 2022-10-17 11:42:53,638   root bandari
 INFO 2022-10-17 11:42:53,638   root anuj@gmail.com
 INFO 2022-10-17 11:42:53,638   root 1996
 INFO 2022-10-17 11:42:53,638   root 5.9
 INFO 2022-10-17 11:42:53,638   root 26
 INFO 2022-10-17 11:42:53,638   root ______details of the car_____________________________
 INFO 2022-10-17 11:42:53,638   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 11:42:53,638   root Force
 INFO 2022-10-17 11:42:53,638   root Gurkha
 INFO 2022-10-17 11:42:53,639   root 4WheelDrive
 INFO 2022-10-17 11:42:53,639   root 14,00,00/-
 INFO 2022-10-17 11:42:53,639   root TopEnd
 INFO 2022-10-17 11:42:53,639   root _______information about suv car__________
 INFO 2022-10-17 11:42:53,639   root Mahendra
 INFO 2022-10-17 11:42:53,639   root xuv500
 INFO 2022-10-17 11:42:53,639   root W10
 INFO 2022-10-17 11:42:53,639   root 22,00,00/-
 INFO 2022-10-17 11:42:53,639   root Diesel
 INFO 2022-10-17 11:42:53,639   root _______information about suv car__________
 INFO 2022-10-17 11:42:53,639   root Maruthi
 INFO 2022-10-17 11:42:53,639   root ciaz
 INFO 2022-10-17 11:42:53,639   root Alpha
 INFO 2022-10-17 11:42:53,639   root 8,99,500
 INFO 2022-10-17 11:42:53,639   root Petrol
 INFO 2022-10-17 11:42:53,639   root <class 'OOPS_SUDH.car'>
 INFO 2022-10-17 11:42:53,639   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 11:42:53,639   root Mahendra xuv500
 INFO 2022-10-17 11:42:53,639   root ---------------------------------------
 INFO 2022-10-17 11:42:53,640   root This is the basic information for concatenation operation
 INFO 2022-10-17 11:42:53,640   root naveen Adep
 INFO 2022-10-17 11:43:03,056   root #____________oops concept_________________
 INFO 2022-10-17 11:43:03,056   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 11:43:03,056   root anuj
 INFO 2022-10-17 11:43:03,056   root bandari
 INFO 2022-10-17 11:43:03,056   root anuj@gmail.com
 INFO 2022-10-17 11:43:03,056   root 1996
 INFO 2022-10-17 11:43:03,056   root 5.9
 INFO 2022-10-17 11:43:03,056   root 26
 INFO 2022-10-17 11:43:03,056   root ______details of the car_____________________________
 INFO 2022-10-17 11:43:03,057   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 11:43:03,057   root Force
 INFO 2022-10-17 11:43:03,057   root Gurkha
 INFO 2022-10-17 11:43:03,057   root 4WheelDrive
 INFO 2022-10-17 11:43:03,057   root 14,00,00/-
 INFO 2022-10-17 11:43:03,057   root TopEnd
 INFO 2022-10-17 11:43:03,057   root _______information about suv car__________
 INFO 2022-10-17 11:43:03,057   root Mahendra
 INFO 2022-10-17 11:43:03,057   root xuv500
 INFO 2022-10-17 11:43:03,057   root W10
 INFO 2022-10-17 11:43:03,057   root 22,00,00/-
 INFO 2022-10-17 11:43:03,057   root Diesel
 INFO 2022-10-17 11:43:03,057   root _______information about suv car__________
 INFO 2022-10-17 11:43:03,057   root Maruthi
 INFO 2022-10-17 11:43:03,057   root ciaz
 INFO 2022-10-17 11:43:03,057   root Alpha
 INFO 2022-10-17 11:43:03,057   root 8,99,500
 INFO 2022-10-17 11:43:03,057   root Petrol
 INFO 2022-10-17 11:43:03,057   root <class 'OOPS_SUDH.car'>
 INFO 2022-10-17 11:43:03,057   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 11:43:03,058   root Mahendra xuv500
 INFO 2022-10-17 11:43:03,058   root ---------------------------------------
 INFO 2022-10-17 11:43:03,058   root This is the basic information for concatenation operation
 INFO 2022-10-17 11:43:03,058   root naveen Adep
 INFO 2022-10-17 11:43:35,783   root #____________oops concept_________________
 INFO 2022-10-17 11:43:35,783   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 11:43:35,783   root anuj
 INFO 2022-10-17 11:43:35,784   root bandari
 INFO 2022-10-17 11:43:35,784   root anuj@gmail.com
 INFO 2022-10-17 11:43:35,784   root 1996
 INFO 2022-10-17 11:43:35,784   root 5.9
 INFO 2022-10-17 11:43:35,784   root 26
 INFO 2022-10-17 11:43:35,784   root ______details of the car_____________________________
 INFO 2022-10-17 11:43:35,784   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 11:43:35,784   root Force
 INFO 2022-10-17 11:43:35,784   root Gurkha
 INFO 2022-10-17 11:43:35,784   root 4WheelDrive
 INFO 2022-10-17 11:43:35,784   root 14,00,00/-
 INFO 2022-10-17 11:43:35,784   root TopEnd
 INFO 2022-10-17 11:43:35,784   root _______information about suv car__________
 INFO 2022-10-17 11:43:35,784   root Mahendra
 INFO 2022-10-17 11:43:35,784   root xuv500
 INFO 2022-10-17 11:43:35,784   root W10
 INFO 2022-10-17 11:43:35,784   root 22,00,00/-
 INFO 2022-10-17 11:43:35,784   root Diesel
 INFO 2022-10-17 11:43:35,784   root _______information about suv car__________
 INFO 2022-10-17 11:43:35,785   root Maruthi
 INFO 2022-10-17 11:43:35,785   root ciaz
 INFO 2022-10-17 11:43:35,785   root Alpha
 INFO 2022-10-17 11:43:35,785   root 8,99,500
 INFO 2022-10-17 11:43:35,785   root Petrol
 INFO 2022-10-17 11:43:35,785   root <class 'OOPS_SUDH.car'>
 INFO 2022-10-17 11:43:35,785   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 11:43:35,785   root Mahendra xuv500
 INFO 2022-10-17 11:43:35,785   root ---------------------------------------
 INFO 2022-10-17 11:43:35,785   root This is the basic information for concatenation operation
 INFO 2022-10-17 11:43:35,785   root naveen Adep
 INFO 2022-10-17 11:48:42,946   root #____________oops concept_________________
 INFO 2022-10-17 11:48:42,946   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 11:48:42,946   root anuj
 INFO 2022-10-17 11:48:42,946   root bandari
 INFO 2022-10-17 11:48:42,946   root anuj@gmail.com
 INFO 2022-10-17 11:48:42,946   root 1996
 INFO 2022-10-17 11:48:42,947   root 5.9
 INFO 2022-10-17 11:48:42,947   root 26
 INFO 2022-10-17 11:48:42,947   root ______details of the car_____________________________
 INFO 2022-10-17 11:48:42,947   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 11:48:42,947   root Force
 INFO 2022-10-17 11:48:42,947   root Gurkha
 INFO 2022-10-17 11:48:42,947   root 4WheelDrive
 INFO 2022-10-17 11:48:42,947   root 14,00,00/-
 INFO 2022-10-17 11:48:42,947   root TopEnd
 INFO 2022-10-17 11:48:42,947   root _______information about suv car__________
 INFO 2022-10-17 11:48:42,947   root Mahendra
 INFO 2022-10-17 11:48:42,947   root xuv500
 INFO 2022-10-17 11:48:42,947   root W10
 INFO 2022-10-17 11:48:42,947   root 22,00,00/-
 INFO 2022-10-17 11:48:42,947   root Diesel
 INFO 2022-10-17 11:48:42,947   root _______information about suv car__________
 INFO 2022-10-17 11:48:42,947   root Maruthi
 INFO 2022-10-17 11:48:42,947   root ciaz
 INFO 2022-10-17 11:48:42,947   root Alpha
 INFO 2022-10-17 11:48:42,947   root 8,99,500
 INFO 2022-10-17 11:48:42,948   root Petrol
 INFO 2022-10-17 11:48:42,948   root <class 'OOPS_SUDH.car'>
 INFO 2022-10-17 11:48:42,948   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 11:48:42,948   root Mahendra xuv500
 INFO 2022-10-17 11:48:42,948   root ---------------------------------------
 INFO 2022-10-17 11:48:42,948   root This is the basic information for concatenation operation
 INFO 2022-10-17 11:48:42,948   root naveen Adep
 INFO 2022-10-17 11:49:02,476   root #____________oops concept_________________
 INFO 2022-10-17 11:49:02,477   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 11:49:02,477   root anuj
 INFO 2022-10-17 11:49:02,477   root bandari
 INFO 2022-10-17 11:49:02,477   root anuj@gmail.com
 INFO 2022-10-17 11:49:02,477   root 1996
 INFO 2022-10-17 11:49:02,477   root 5.9
 INFO 2022-10-17 11:49:02,477   root 26
 INFO 2022-10-17 11:49:02,477   root ______details of the car_____________________________
 INFO 2022-10-17 11:49:02,477   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 11:49:02,477   root Force
 INFO 2022-10-17 11:49:02,477   root Gurkha
 INFO 2022-10-17 11:49:02,477   root 4WheelDrive
 INFO 2022-10-17 11:49:02,477   root 14,00,00/-
 INFO 2022-10-17 11:49:02,477   root TopEnd
 INFO 2022-10-17 11:49:02,477   root _______information about suv car__________
 INFO 2022-10-17 11:49:02,477   root Mahendra
 INFO 2022-10-17 11:49:02,477   root xuv500
 INFO 2022-10-17 11:49:02,478   root W10
 INFO 2022-10-17 11:49:02,478   root 22,00,00/-
 INFO 2022-10-17 11:49:02,478   root Diesel
 INFO 2022-10-17 11:49:02,478   root _______information about suv car__________
 INFO 2022-10-17 11:49:02,478   root Maruthi
 INFO 2022-10-17 11:49:02,478   root ciaz
 INFO 2022-10-17 11:49:02,478   root Alpha
 INFO 2022-10-17 11:49:02,478   root 8,99,500
 INFO 2022-10-17 11:49:02,478   root Petrol
 INFO 2022-10-17 11:49:02,478   root <class 'OOPS_SUDH.car'>
 INFO 2022-10-17 11:49:02,478   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 11:49:02,478   root Mahendra xuv500
 INFO 2022-10-17 11:49:02,478   root ---------------------------------------
 INFO 2022-10-17 11:49:02,478   root This is the basic information for concatenation operation
 INFO 2022-10-17 11:49:02,478   root naveen Adep
 INFO 2022-10-17 11:49:28,893   root #____________oops concept_________________
 INFO 2022-10-17 11:49:28,893   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 11:49:28,893   root anuj
 INFO 2022-10-17 11:49:28,893   root bandari
 INFO 2022-10-17 11:49:28,893   root anuj@gmail.com
 INFO 2022-10-17 11:49:28,893   root 1996
 INFO 2022-10-17 11:49:28,893   root 5.9
 INFO 2022-10-17 11:49:28,893   root 26
 INFO 2022-10-17 11:49:28,893   root ______details of the car_____________________________
 INFO 2022-10-17 11:49:28,894   root # here off_roader_var, suv_var, seden_var are the class variable
 INFO 2022-10-17 11:49:28,894   root Force
 INFO 2022-10-17 11:49:28,894   root Gurkha
 INFO 2022-10-17 11:49:28,894   root 4WheelDrive
 INFO 2022-10-17 11:49:28,894   root 14,00,00/-
 INFO 2022-10-17 11:49:28,894   root TopEnd
 INFO 2022-10-17 11:49:28,894   root _______information about suv car__________
 INFO 2022-10-17 11:49:28,894   root Mahendra
 INFO 2022-10-17 11:49:28,894   root xuv500
 INFO 2022-10-17 11:49:28,894   root W10
 INFO 2022-10-17 11:49:28,894   root 22,00,00/-
 INFO 2022-10-17 11:49:28,894   root Diesel
 INFO 2022-10-17 11:49:28,894   root _______information about suv car__________
 INFO 2022-10-17 11:49:28,895   root Maruthi
 INFO 2022-10-17 11:49:28,895   root ciaz
 INFO 2022-10-17 11:49:28,895   root Alpha
 INFO 2022-10-17 11:49:28,895   root 8,99,500
 INFO 2022-10-17 11:49:28,895   root Petrol
 INFO 2022-10-17 11:49:28,895   root <class 'OOPS_SUDH.car'>
 INFO 2022-10-17 11:49:28,895   root #______Here we are performing concatenation operation_________
 INFO 2022-10-17 11:49:28,895   root Mahendra xuv500
 INFO 2022-10-17 11:49:28,895   root ---------------------------------------
 INFO 2022-10-17 11:49:28,895   root This is the basic information for concatenation operation
 INFO 2022-10-17 11:49:28,895   root naveen Adep
 INFO 2022-10-17 11:56:40,434   root #____________oops concept_________________
 INFO 2022-10-17 11:56:40,434   root init is the  initialization of a particular variable to a classes , is known as constructor
 INFO 2022-10-17 11:56:40,434   root anuj
 INFO 2022-10-17 11:56:40,434   root bandari
 INFO 2022-10-17 11:56:40,434   root anuj@gmail.com
 INFO 2022-10-17 11:56:40,434   root 1996
 INFO 2022-10-17 11:56:40,434   root 5.9
 INFO 2022-10-17 11:56:40,435   root 26
 INFO 2022-10-17 11:56:40,435   root ______details of the car_____________________________
